"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"7","1","D","2018-11-09 17:57:40.782000",NULL,"2018-11-21 11:19:59.688000","4028816958dd6d840158e1a181f90001","3","CREATE","USER_ACCOUNT","NACT","NACT"
"7","1","D","2018-11-09 17:57:40.770000",NULL,"2018-11-21 11:19:59.720000","4028816958dd6d840158e1a181f90001","3","CREATE","USER_ROLE","NACT","NACT"
"7","2","D","2018-11-09 17:57:40.784000",NULL,"2018-11-21 11:19:59.691000","4028816958dd6d840158e1a181f90001","3","VIEW","USER_ACCOUNT","NACT","NACT"
"7","2","D","2018-11-09 17:57:40.774000",NULL,"2018-11-21 11:19:59.723000","4028816958dd6d840158e1a181f90001","3","VIEW","USER_ROLE","NACT","NACT"
"7","4","D","2018-11-09 17:57:40.787000",NULL,"2018-11-21 11:19:59.694000","4028816958dd6d840158e1a181f90001","3","EDIT","USER_ACCOUNT","NACT","NACT"
"7","4","D","2018-11-09 17:57:40.777000",NULL,"2018-11-21 11:19:59.725000","4028816958dd6d840158e1a181f90001","3","EDIT","USER_ROLE","NACT","NACT"
"7","8","D","2018-11-09 17:57:40.789000",NULL,"2018-11-21 11:19:59.697000","4028816958dd6d840158e1a181f90001","3","DELETE","USER_ACCOUNT","NACT","NACT"
"7","8","D","2018-11-09 17:57:40.779000",NULL,"2018-11-21 11:19:59.728000","4028816958dd6d840158e1a181f90001","3","DELETE","USER_ROLE","NACT","NACT"
"7","64","D","2018-11-09 17:57:40.792000",NULL,"2018-11-21 11:19:59.700000","4028816958dd6d840158e1a181f90001","3","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"7","256","D","2018-11-09 17:57:40.797000",NULL,"2018-11-21 11:19:59.706000","4028816958dd6d840158e1a181f90001","3","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"7","512","D","2018-11-09 17:57:40.799000",NULL,"2018-11-21 11:19:59.708000","4028816958dd6d840158e1a181f90001","3","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"7","1024","D","2018-11-09 17:57:40.801000",NULL,"2018-11-21 11:19:59.711000","4028816958dd6d840158e1a181f90001","3","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"8","1","E","2018-11-09 10:07:43.248000",NULL,"2018-12-25 10:17:02.289000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ACCOUNT","NACT","NACT"
"8","1","E","2018-11-09 10:07:43.223000",NULL,"2018-12-25 10:17:02.332000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ROLE","NACT","NACT"
"8","2","E","2018-11-09 10:07:43.252000",NULL,"2018-12-25 10:17:02.294000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ACCOUNT","NACT","NACT"
"8","2","E","2018-11-09 10:07:43.238000",NULL,"2018-12-25 10:17:02.338000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ROLE","NACT","NACT"
"8","4","E","2018-11-09 10:07:43.254000",NULL,"2018-12-25 10:17:02.298000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ACCOUNT","NACT","NACT"
"8","4","E","2018-11-09 10:07:43.242000",NULL,"2018-12-25 10:17:02.342000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ROLE","NACT","NACT"
"8","8","E","2018-11-09 10:07:43.257000",NULL,"2018-12-25 10:17:02.304000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ACCOUNT","NACT","NACT"
